village,district,state,N,P,K,pH,OC,B,Fe,Zn,S,Temperature,Humidity,Rainfall_monthly,cycle,feature_id,district_code,state_code
Jaunga,Dantewada,Chhattisgarh,213.24,17.56,197.657,6.79,0.15,0.4,5.3,0.8,7.1,27.0,72,130,2025-26,22_376_shc_2025-26.2206,376,22
Jaunga,Dantewada,Chhattisgarh,175.61,17.11,185.709,7.0,0.58,0.5,5.1,0.9,7.3,27.0,72,130,2025-26,22_376_shc_2025-26.2207,376,22
Jaunga,Dantewada,Chhattisgarh,137.98,17.56,148.526,6.85,0.73,0.5,6.21,2.0,8.9,27.0,72,130,2025-26,22_376_shc_2025-26.2211,376,22
Kasoli,Dantewada,Chhattisgarh,188.16,13.97,94.86,6.9,0.59,0.6,6.7,0.81,9.3,27.0,72,130,2025-26,22_376_shc_2025-26.2741,376,22
Kasoli,Dantewada,Chhattisgarh,137.98,14.24,417.15,6.85,0.51,0.2,4.94,0.59,5.3,27.0,72,130,2025-26,22_376_shc_2025-26.2742,376,22
Kasoli,Dantewada,Chhattisgarh,238.33,12.72,337.943,6.8,0.17,0.4,4.69,0.69,5.1,27.0,72,130,2025-26,22_376_shc_2025-26.2743,376,22
Kasoli,Dantewada,Chhattisgarh,163.07,11.2,221.553,6.87,0.81,0.1,5.19,0.73,4.1,27.0,72,130,2025-26,22_376_shc_2025-26.2744,376,22
Kasoli,Dantewada,Chhattisgarh,200.7,13.79,201.56,6.67,0.21,0.3,5.95,0.65,6.5,27.0,72,130,2025-26,22_376_shc_2025-26.2750,376,22
Kasoli,Dantewada,Chhattisgarh,163.07,10.84,187.46,6.89,0.77,0.1,4.95,0.6,3.2,27.0,72,130,2025-26,22_376_shc_2025-26.5383,376,22
Kuakonda,Dantewada,Chhattisgarh,163.07,12.18,209.605,6.57,0.57,0.6,4.1,0.54,10.5,27.0,72,130,2025-26,22_376_shc_2025-26.5586,376,22
Kuakonda,Dantewada,Chhattisgarh,163.07,16.3,264.607,6.95,0.49,0.6,6.35,2.0,10.2,27.0,72,130,2025-26,22_376_shc_2025-26.5594,376,22
Mangnar,Dantewada,Chhattisgarh,175.61,9.13,290.151,6.67,0.61,0.6,5.17,1.11,10.3,27.0,72,130,2025-26,22_376_shc_2025-26.2747,376,22
Mangnar,Dantewada,Chhattisgarh,188.16,9.58,166.036,6.52,0.76,0.6,7.0,0.8,11.8,27.0,72,130,2025-26,22_376_shc_2025-26.2748,376,22
Mangnar,Dantewada,Chhattisgarh,175.61,9.14,320.124,6.66,0.51,0.6,5.9,1.17,11.9,27.0,72,130,2025-26,22_376_shc_2025-26.2751,376,22
Mangnar,Dantewada,Chhattisgarh,188.16,9.58,166.036,6.52,0.76,0.6,7.0,0.8,11.8,27.0,72,130,2025-26,22_376_shc_2025-26.6848,376,22
Nerli,Dantewada,Chhattisgarh,263.42,8.45,302.614,6.37,0.74,0.1,5.61,0.67,10.1,27.0,72,130,2025-26,22_376_shc_2025-26.4062,376,22
Nerli,Dantewada,Chhattisgarh,225.79,8.82,146.26,6.37,0.76,0.5,5.11,2.0,6.0,27.0,72,130,2025-26,22_376_shc_2025-26.4137,376,22
Nerli,Dantewada,Chhattisgarh,188.16,8.5,208.884,6.81,0.5,0.2,5.24,1.88,6.3,27.0,72,130,2025-26,22_376_shc_2025-26.4552,376,22
Nerli,Dantewada,Chhattisgarh,200.7,9.3,283.353,6.79,0.47,0.2,4.97,1.27,4.2,27.0,72,130,2025-26,22_376_shc_2025-26.4559,376,22
Nerli,Dantewada,Chhattisgarh,200.7,9.61,225.055,6.4,0.81,0.2,4.97,1.2,5.8,27.0,72,130,2025-26,22_376_shc_2025-26.6382,376,22
Porokameli,Dantewada,Chhattisgarh,263.42,8.87,275.319,6.5,0.79,0.4,5.3,0.68,12.1,27.0,72,130,2025-26,22_376_shc_2025-26.782,376,22
Salnar,Dantewada,Chhattisgarh,188.16,13.33,160.48,6.89,0.4,0.4,7.36,0.3,5.3,27.0,72,130,2025-26,22_376_shc_2025-26.5067,376,22
Salnar,Dantewada,Chhattisgarh,213.24,14.57,200.54,6.89,0.35,0.4,7.25,0.31,5.2,27.0,72,130,2025-26,22_376_shc_2025-26.5068,376,22
Salnar,Dantewada,Chhattisgarh,238.33,11.25,160.57,6.79,0.57,0.3,5.36,1.24,6.5,27.0,72,130,2025-26,22_376_shc_2025-26.5908,376,22
Salnar,Dantewada,Chhattisgarh,163.07,13.25,200.45,6.78,0.57,0.3,6.35,1.36,6.9,27.0,72,130,2025-26,22_376_shc_2025-26.5909,376,22
Salnar,Dantewada,Chhattisgarh,175.61,13.45,150.89,6.74,0.58,0.4,5.68,1.21,5.3,27.0,72,130,2025-26,22_376_shc_2025-26.5910,376,22
Salnar,Dantewada,Chhattisgarh,200.7,13.58,206.35,6.98,0.35,0.4,7.36,0.3,8.6,27.0,72,130,2025-26,22_376_shc_2025-26.5912,376,22
Salnar,Dantewada,Chhattisgarh,213.24,14.78,188.26,6.89,0.3,0.2,7.68,0.36,8.2,27.0,72,130,2025-26,22_376_shc_2025-26.5913,376,22
Salnar,Dantewada,Chhattisgarh,200.7,11.26,180.35,6.87,0.57,0.1,5.96,1.36,6.8,27.0,72,130,2025-26,22_376_shc_2025-26.5973,376,22
Salnar,Dantewada,Chhattisgarh,175.61,13.25,165.24,6.78,0.47,0.4,6.96,1.25,8.9,27.0,72,130,2025-26,22_376_shc_2025-26.5977,376,22
Salnar,Dantewada,Chhattisgarh,200.7,11.24,168.59,6.78,0.45,0.2,5.36,1.25,4.5,27.0,72,130,2025-26,22_376_shc_2025-26.5978,376,22
Salnar,Dantewada,Chhattisgarh,200.7,13.32,157.46,6.58,0.45,0.2,6.58,1.24,8.6,27.0,72,130,2025-26,22_376_shc_2025-26.6855,376,22
Salnar,Dantewada,Chhattisgarh,200.7,13.41,162.34,6.91,0.39,0.2,7.58,0.3,9.6,27.0,72,130,2025-26,22_376_shc_2025-26.6858,376,22
Salnar,Dantewada,Chhattisgarh,213.24,14.59,150.69,6.58,0.3,0.2,7.25,0.32,8.7,27.0,72,130,2025-26,22_376_shc_2025-26.6863,376,22
Surnar,Dantewada,Chhattisgarh,225.79,11.2,215.27,6.75,0.5,0.3,5.18,0.9,10.03,27.0,72,130,2025-26,22_376_shc_2025-26.2784,376,22
Surnar,Dantewada,Chhattisgarh,275.96,8.51,203.837,6.92,0.21,1.1,6.3,0.65,9.9,27.0,72,130,2025-26,22_376_shc_2025-26.2786,376,22
Surnar,Dantewada,Chhattisgarh,200.7,15.2,159.135,6.8,0.46,0.6,5.1,0.96,9.5,27.0,72,130,2025-26,22_376_shc_2025-26.2788,376,22
Surnar,Dantewada,Chhattisgarh,213.24,19.8,266.77,6.65,0.76,0.3,4.92,1.1,10.1,27.0,72,130,2025-26,22_376_shc_2025-26.2798,376,22
Surnar,Dantewada,Chhattisgarh,238.33,14.1,339.134,6.99,0.77,0.1,4.66,0.79,9.2,27.0,72,130,2025-26,22_376_shc_2025-26.2839,376,22
Surnar,Dantewada,Chhattisgarh,163.07,13.08,149.365,6.82,0.91,1.6,4.62,0.98,3.2,27.0,72,130,2025-26,22_376_shc_2025-26.2848,376,22
Surnar,Dantewada,Chhattisgarh,213.24,10.3,170.258,6.65,0.76,0.8,5.11,0.88,5.4,27.0,72,130,2025-26,22_376_shc_2025-26.2886,376,22
Surnar,Dantewada,Chhattisgarh,238.33,11.02,190.447,6.95,0.71,0.6,5.12,1.17,9.9,27.0,72,130,2025-26,22_376_shc_2025-26.2902,376,22
Surnar,Dantewada,Chhattisgarh,188.16,14.07,180.27,6.78,0.37,0.4,4.92,6.92,7.9,27.0,72,130,2025-26,22_376_shc_2025-26.2904,376,22
Surnar,Dantewada,Chhattisgarh,263.42,10.02,205.588,6.99,0.56,0.6,4.78,0.87,8.7,27.0,72,130,2025-26,22_376_shc_2025-26.2907,376,22
Surnar,Dantewada,Chhattisgarh,238.33,9.76,167.89,0.76,4.71,0.6,4.65,0.6,8.7,27.0,72,130,2025-26,22_376_shc_2025-26.2909,376,22
Surnar,Dantewada,Chhattisgarh,163.05,10.6,210.564,6.65,0.25,0.3,4.9,0.7,6.4,27.0,72,130,2025-26,22_376_shc_2025-26.2910,376,22
Surnar,Dantewada,Chhattisgarh,200.7,11.3,312.811,6.99,0.79,0.5,5.09,1.22,9.4,27.0,72,130,2025-26,22_376_shc_2025-26.2913,376,22
Surnar,Dantewada,Chhattisgarh,188.16,7.61,209.605,6.95,0.39,1.0,6.15,0.69,10.1,27.0,72,130,2025-26,22_376_shc_2025-26.2914,376,22
Surnar,Dantewada,Chhattisgarh,163.07,11.3,282.384,6.88,0.77,0.6,5.47,1.25,8.8,27.0,72,130,2025-26,22_376_shc_2025-26.2918,376,22
Surnar,Dantewada,Chhattisgarh,200.7,13.09,299.73,6.47,0.61,0.6,5.16,0.89,1.22,27.0,72,130,2025-26,22_376_shc_2025-26.2919,376,22
Surnar,Dantewada,Chhattisgarh,188.2,14.03,303.747,6.65,0.81,0.6,5.23,1.47,7.09,27.0,72,130,2025-26,22_376_shc_2025-26.2920,376,22
Surnar,Dantewada,Chhattisgarh,175.61,14.07,411.533,6.86,0.7,0.6,6.0,1.21,7.7,27.0,72,130,2025-26,22_376_shc_2025-26.2921,376,22
Surnar,Dantewada,Chhattisgarh,188.16,15.02,306.116,6.54,0.9,0.9,5.31,0.78,9.5,27.0,72,130,2025-26,22_376_shc_2025-26.2923,376,22
Surnar,Dantewada,Chhattisgarh,163.07,14.03,292.211,6.7,0.72,0.9,4.21,0.89,7.9,27.0,72,130,2025-26,22_376_shc_2025-26.2924,376,22
Surnar,Dantewada,Chhattisgarh,188.16,15.2,306.116,6.67,0.9,3.84,5.31,0.78,9.5,27.0,72,130,2025-26,22_376_shc_2025-26.2927,376,22
Surnar,Dantewada,Chhattisgarh,188.16,11.3,274.392,6.75,0.77,0.6,4.3,1.71,6.1,27.0,72,130,2025-26,22_376_shc_2025-26.2929,376,22
Surnar,Dantewada,Chhattisgarh,163.07,14.3,292.211,6.7,0.9,3.52,0.72,1.09,0.89,27.0,72,130,2025-26,22_376_shc_2025-26.2930,376,22
Surnar,Dantewada,Chhattisgarh,188.16,13.9,241.486,6.54,0.91,1.2,4.3,1.12,8.8,27.0,72,130,2025-26,22_376_shc_2025-26.2932,376,22
Surnar,Dantewada,Chhattisgarh,288.512,13.35,208.387,6.57,0.5,0.8,5.1,1.1,7.5,27.0,72,130,2025-26,22_376_shc_2025-26.5629,376,22
Surnar,Dantewada,Chhattisgarh,213.24,19.8,266.77,6.54,0.76,0.7,4.87,1.1,10.1,27.0,72,130,2025-26,22_376_shc_2025-26.5631,376,22
Surnar,Dantewada,Chhattisgarh,163.07,13.09,249.363,6.44,0.66,0.5,5.88,0.72,6.1,27.0,72,130,2025-26,22_376_shc_2025-26.5632,376,22
Surnar,Dantewada,Chhattisgarh,175.61,15.02,246.698,6.46,0.5,0.9,5.32,0.99,8.8,27.0,72,130,2025-26,22_376_shc_2025-26.5635,376,22
Surnar,Dantewada,Chhattisgarh,175.61,14.7,411.533,6.86,0.7,0.6,6.0,1.21,7.7,27.0,72,130,2025-26,22_376_shc_2025-26.5636,376,22
Surnar,Dantewada,Chhattisgarh,200.7,13.9,498.417,6.78,0.76,0.5,0.89,1.71,9.4,27.0,72,130,2025-26,22_376_shc_2025-26.5637,376,22
Surnar,Dantewada,Chhattisgarh,188.16,14.3,246.062,6.46,0.73,0.3,5.71,0.76,11.5,27.0,72,130,2025-26,22_376_shc_2025-26.5638,376,22
Bagtarai,Dhamtari,Chhattisgarh,238.0,10.8,418.88,5.9,0.44,0.7,38.38,0.508,13.0,27.0,72,130,2024-25,22_377_shc_2024-25.666,377,22
Bagtarai,Dhamtari,Chhattisgarh,389.0,36.7,360.64,6.64,0.66,0.53,28.6,0.402,11.0,27.0,72,130,2024-25,22_377_shc_2024-25.955,377,22
Bagtarai,Dhamtari,Chhattisgarh,314.0,9.9,459.2,6.67,0.89,0.79,38.58,0.458,11.0,27.0,72,130,2024-25,22_377_shc_2024-25.958,377,22
Bagtarai,Dhamtari,Chhattisgarh,351.0,15.2,402.08,6.94,0.57,0.53,20.94,0.436,6.0,27.0,72,130,2024-25,22_377_shc_2024-25.3008,377,22
Bagtarai,Dhamtari,Chhattisgarh,251.0,41.2,413.28,6.93,0.38,0.27,40.22,0.392,16.0,27.0,72,130,2024-25,22_377_shc_2024-25.3031,377,22
Bagtarai,Dhamtari,Chhattisgarh,276.0,9.0,352.8,6.85,0.71,0.71,42.38,0.482,11.0,27.0,72,130,2024-25,22_377_shc_2024-25.3034,377,22
Bagtarai,Dhamtari,Chhattisgarh,301.0,7.2,250.88,6.91,0.8,0.63,42.96,0.508,15.0,27.0,72,130,2024-25,22_377_shc_2024-25.3082,377,22
Bagtarai,Dhamtari,Chhattisgarh,289.0,9.0,322.56,6.91,0.74,0.1,22.26,0.446,9.0,27.0,72,130,2024-25,22_377_shc_2024-25.3393,377,22
Bagtarai,Dhamtari,Chhattisgarh,289.0,13.4,296.8,6.88,0.33,0.57,38.6,0.65,13.0,27.0,72,130,2024-25,22_377_shc_2024-25.3397,377,22
Bagtarai,Dhamtari,Chhattisgarh,314.0,18.8,402.08,6.74,0.47,0.56,12.8,0.252,13.0,27.0,72,130,2024-25,22_377_shc_2024-25.3398,377,22
Bagtarai,Dhamtari,Chhattisgarh,314.0,7.2,364.0,6.21,0.69,0.86,44.32,0.462,10.0,27.0,72,130,2024-25,22_377_shc_2024-25.3411,377,22
Bagtarai,Dhamtari,Chhattisgarh,339.0,9.9,295.68,6.47,0.57,0.51,36.9,0.494,14.0,27.0,72,130,2024-25,22_377_shc_2024-25.3415,377,22
Bagtarai,Dhamtari,Chhattisgarh,251.0,36.7,280.0,6.97,0.69,0.35,40.72,0.438,14.0,27.0,72,130,2024-25,22_377_shc_2024-25.3417,377,22
Bagtarai,Dhamtari,Chhattisgarh,339.0,18.8,218.4,6.49,0.32,0.62,42.94,0.494,15.0,27.0,72,130,2024-25,22_377_shc_2024-25.3418,377,22
Bagtarai,Dhamtari,Chhattisgarh,326.0,19.7,178.08,6.9,0.42,0.48,42.04,0.51,11.0,27.0,72,130,2024-25,22_377_shc_2024-25.3420,377,22
Bagtarai,Dhamtari,Chhattisgarh,276.0,2.7,639.52,6.67,0.38,0.37,27.54,0.68,18.0,27.0,72,130,2024-25,22_377_shc_2024-25.3440,377,22
Bagtarai,Dhamtari,Chhattisgarh,339.0,3.6,420.0,7.09,0.72,0.96,43.38,0.43,15.0,27.0,72,130,2024-25,22_377_shc_2024-25.3441,377,22
Bagtarai,Dhamtari,Chhattisgarh,314.0,17.0,271.04,7.15,0.32,0.77,36.32,0.46,5.0,27.0,72,130,2024-25,22_377_shc_2024-25.3443,377,22
Bagtarai,Dhamtari,Chhattisgarh,301.0,34.9,310.24,5.15,0.63,0.31,20.92,0.706,25.0,27.0,72,130,2024-25,22_377_shc_2024-25.5652,377,22
Bagtarai,Dhamtari,Chhattisgarh,326.0,3.5,206.08,6.81,0.62,0.36,22.86,1.01,11.0,27.0,72,130,2024-25,22_377_shc_2024-25.5653,377,22
Bagtarai,Dhamtari,Chhattisgarh,314.0,27.8,227.36,5.22,0.5,0.4,16.66,,23.0,27.0,72,130,2024-25,22_377_shc_2024-25.5654,377,22
Banspani,Dhamtari,Chhattisgarh,339.0,6.3,285.6,6.81,0.81,0.51,18.67,0.146,9.0,27.0,72,130,2024-25,22_377_shc_2024-25.1073,377,22
Banspani,Dhamtari,Chhattisgarh,615.0,19.7,314.72,6.92,0.17,0.28,38.36,0.974,6.0,27.0,72,130,2024-25,22_377_shc_2024-25.1906,377,22
Banspani,Dhamtari,Chhattisgarh,326.0,24.2,235.2,7.31,0.2,0.3,37.24,1.01,10.0,27.0,72,130,2024-25,22_377_shc_2024-25.1914,377,22
Banspani,Dhamtari,Chhattisgarh,314.0,9.0,265.4,6.78,0.78,0.56,24.76,0.536,6.0,27.0,72,130,2024-25,22_377_shc_2024-25.1917,377,22
Banspani,Dhamtari,Chhattisgarh,301.0,17.0,672.0,6.54,0.69,0.62,13.28,0.726,13.0,27.0,72,130,2024-25,22_377_shc_2024-25.1918,377,22
Banspani,Dhamtari,Chhattisgarh,263.0,1.8,440.16,6.48,0.57,0.1,38.5,0.75,9.0,27.0,72,130,2024-25,22_377_shc_2024-25.3271,377,22
Banspani,Dhamtari,Chhattisgarh,301.0,8.1,633.92,9.392,0.71,0.53,22.6,0.334,19.0,27.0,72,130,2024-25,22_377_shc_2024-25.3273,377,22
Banspani,Dhamtari,Chhattisgarh,289.0,8.1,672.0,6.57,0.8,0.42,19.48,0.442,8.0,27.0,72,130,2024-25,22_377_shc_2024-25.3541,377,22
Banspani,Dhamtari,Chhattisgarh,351.0,13.4,280.0,6.52,0.69,0.4,18.99,0.726,9.0,27.0,72,130,2024-25,22_377_shc_2024-25.3546,377,22
Banspani,Dhamtari,Chhattisgarh,452.0,13.4,280.0,6.84,0.77,0.5,14.3,0.644,13.0,27.0,72,130,2024-25,22_377_shc_2024-25.3801,377,22
Banspani,Dhamtari,Chhattisgarh,464.0,15.2,274.4,7.2,0.33,0.19,38.32,1.216,24.0,27.0,72,130,2024-25,22_377_shc_2024-25.3808,377,22
Banspani,Dhamtari,Chhattisgarh,590.0,24.2,262.08,6.72,0.36,0.85,37.16,1.336,6.0,27.0,72,130,2024-25,22_377_shc_2024-25.3811,377,22
Banspani,Dhamtari,Chhattisgarh,389.0,26.9,208.32,5.71,0.35,0.19,36.5,0.912,50.0,27.0,72,130,2024-25,22_377_shc_2024-25.3831,377,22
Banspani,Dhamtari,Chhattisgarh,314.0,13.4,504.0,6.7,0.47,0.61,11.05,0.942,9.0,27.0,72,130,2024-25,22_377_shc_2024-25.4388,377,22
Banspani,Dhamtari,Chhattisgarh,301.0,11.6,280.0,7.56,0.69,0.78,12.05,0.382,6.0,27.0,72,130,2024-25,22_377_shc_2024-25.4397,377,22
Banspani,Dhamtari,Chhattisgarh,364.0,13.4,173.6,6.7,0.71,0.08,30.98,0.87,6.0,27.0,72,130,2024-25,22_377_shc_2024-25.4403,377,22
Banspani,Dhamtari,Chhattisgarh,314.0,7.2,394.24,6.86,0.78,0.51,19.3,0.962,14.0,27.0,72,130,2024-25,22_377_shc_2024-25.4404,377,22
Banspani,Dhamtari,Chhattisgarh,351.0,18.8,280.0,7.04,0.62,0.46,17.56,0.43,11.0,27.0,72,130,2024-25,22_377_shc_2024-25.4493,377,22
Banspani,Dhamtari,Chhattisgarh,514.0,23.3,422.24,6.83,0.35,0.63,35.94,1.234,9.0,27.0,72,130,2024-25,22_377_shc_2024-25.4494,377,22
Banspani,Dhamtari,Chhattisgarh,289.0,5.4,319.2,6.71,0.8,0.58,22.06,0.756,23.0,27.0,72,130,2024-25,22_377_shc_2024-25.4499,377,22
Banspani,Dhamtari,Chhattisgarh,339.0,9.9,207.2,6.81,0.71,0.76,14.88,0.512,14.0,27.0,72,130,2024-25,22_377_shc_2024-25.4502,377,22
Banspani,Dhamtari,Chhattisgarh,351.0,16.1,206.08,6.91,0.72,0.51,35.5,1.632,15.0,27.0,72,130,2024-25,22_377_shc_2024-25.4505,377,22
Banspani,Dhamtari,Chhattisgarh,301.0,22.4,560.0,6.39,0.74,0.18,19.39,0.68,9.0,27.0,72,130,2024-25,22_377_shc_2024-25.4506,377,22
Banspani,Dhamtari,Chhattisgarh,389.0,18.8,333.76,6.94,0.35,0.26,37.66,1.068,50.0,27.0,72,130,2024-25,22_377_shc_2024-25.6945,377,22
Banspani,Dhamtari,Chhattisgarh,452.0,17.0,337.12,5.89,0.32,0.29,38.02,1.158,56.0,27.0,72,130,2024-25,22_377_shc_2024-25.6952,377,22
Banspani,Dhamtari,Chhattisgarh,389.0,26.0,249.76,6.7,0.21,0.22,38.9,0.854,11.0,27.0,72,130,2024-25,22_377_shc_2024-25.6965,377,22
Banspani,Dhamtari,Chhattisgarh,314.0,8.1,229.6,6.86,0.32,1.19,12.88,0.364,9.0,27.0,72,130,2024-25,22_377_shc_2024-25.6974,377,22
Beloura,Dhamtari,Chhattisgarh,130.0,42.88,160.0,4.32,0.135,0.628,50.51,1.0,20.33,27.0,72,130,2024-25,22_377_shc_2024-25.686,377,22
Beloura,Dhamtari,Chhattisgarh,165.0,16.7,158.0,5.2,0.2922,1.463,30.98,1.9,71.0,27.0,72,130,2024-25,22_377_shc_2024-25.3155,377,22
Beloura,Dhamtari,Chhattisgarh,190.0,23.4,191.0,9.0,0.3451,1.011,12.5,1.0,12.23,27.0,72,130,2024-25,22_377_shc_2024-25.6340,377,22
Beloura,Dhamtari,Chhattisgarh,246.0,30.1,153.0,7.85,0.4412,0.59,14.82,1.6,18.25,27.0,72,130,2024-25,22_377_shc_2024-25.6349,377,22
Bhaisbod,Dhamtari,Chhattisgarh,314.0,4.5,330.4,6.7,0.66,0.9,30.6,0.528,13.0,27.0,72,130,2024-25,22_377_shc_2024-25.194,377,22
Bhaisbod,Dhamtari,Chhattisgarh,251.0,37.6,336.0,,0.98,0.49,36.68,0.58,14.0,27.0,72,130,2024-25,22_377_shc_2024-25.250,377,22
Bhaisbod,Dhamtari,Chhattisgarh,276.0,8.1,287.84,5.99,0.48,0.96,21.58,0.506,11.0,27.0,72,130,2024-25,22_377_shc_2024-25.253,377,22
Bhaisbod,Dhamtari,Chhattisgarh,263.0,4.5,250.88,6.97,0.6,0.48,20.6,0.61,28.0,27.0,72,130,2024-25,22_377_shc_2024-25.273,377,22
Bhaisbod,Dhamtari,Chhattisgarh,339.0,40.3,351.68,6.64,0.76,0.41,30.42,0.838,10.0,27.0,72,130,2024-25,22_377_shc_2024-25.291,377,22
Bhaisbod,Dhamtari,Chhattisgarh,314.0,23.3,297.92,7.16,0.35,0.17,34.76,0.662,18.0,27.0,72,130,2024-25,22_377_shc_2024-25.1304,377,22
Bhaisbod,Dhamtari,Chhattisgarh,213.0,12.5,638.4,7.06,0.66,0.42,27.74,0.472,14.0,27.0,72,130,2024-25,22_377_shc_2024-25.1320,377,22
Bhaisbod,Dhamtari,Chhattisgarh,263.0,23.3,529.76,6.35,0.35,0.25,30.9,0.5,14.0,27.0,72,130,2024-25,22_377_shc_2024-25.1786,377,22
Bhaisbod,Dhamtari,Chhattisgarh,326.0,34.9,207.2,5.31,0.86,0.51,29.36,0.798,9.0,27.0,72,130,2024-25,22_377_shc_2024-25.1791,377,22
Bhaisbod,Dhamtari,Chhattisgarh,251.0,33.2,226.2,5.97,0.82,0.53,36.5,0.692,8.0,27.0,72,130,2024-25,22_377_shc_2024-25.1794,377,22
Bhaisbod,Dhamtari,Chhattisgarh,263.0,17.9,280.0,7.11,0.32,0.3,34.68,0.764,14.0,27.0,72,130,2024-25,22_377_shc_2024-25.1823,377,22
Bhaisbod,Dhamtari,Chhattisgarh,276.0,28.7,220.64,7.16,0.29,0.57,43.64,0.478,6.0,27.0,72,130,2024-25,22_377_shc_2024-25.2707,377,22
Bhaisbod,Dhamtari,Chhattisgarh,414.0,20.6,234.08,6.6,0.51,0.49,25.92,0.386,11.0,27.0,72,130,2024-25,22_377_shc_2024-25.3219,377,22
Bhaisbod,Dhamtari,Chhattisgarh,326.0,20.6,201.6,6.89,0.5,0.49,31.64,0.498,6.0,27.0,72,130,2024-25,22_377_shc_2024-25.3220,377,22
Bhaisbod,Dhamtari,Chhattisgarh,301.0,34.0,285.6,6.91,0.68,0.54,22.84,0.352,9.0,27.0,72,130,2024-25,22_377_shc_2024-25.3222,377,22
Bhaisbod,Dhamtari,Chhattisgarh,289.0,28.7,235.2,6.81,0.53,0.46,32.58,0.724,11.0,27.0,72,130,2024-25,22_377_shc_2024-25.4455,377,22
Bhaisbod,Dhamtari,Chhattisgarh,251.0,2.7,281.2,7.48,0.45,0.33,28.18,0.524,14.0,27.0,72,130,2024-25,22_377_shc_2024-25.4460,377,22
Bhaisbod,Dhamtari,Chhattisgarh,289.0,35.8,203.84,7.21,0.66,0.46,34.62,0.34,9.0,27.0,72,130,2024-25,22_377_shc_2024-25.4621,377,22
Bhaisbod,Dhamtari,Chhattisgarh,301.0,26.9,492.8,7.52,0.63,0.21,21.92,0.452,6.0,27.0,72,130,2024-25,22_377_shc_2024-25.5304,377,22
Bhaisbod,Dhamtari,Chhattisgarh,226.0,10.8,170.24,6.78,0.59,0.38,26.72,0.52,13.0,27.0,72,130,2024-25,22_377_shc_2024-25.5305,377,22
Bhaisbod,Dhamtari,Chhattisgarh,289.0,34.0,204.96,7.09,0.44,0.53,45.78,0.516,5.0,27.0,72,130,2024-25,22_377_shc_2024-25.5309,377,22
Bhaisbod,Dhamtari,Chhattisgarh,276.0,16.1,313.6,6.94,0.59,0.48,35.64,0.572,9.0,27.0,72,130,2024-25,22_377_shc_2024-25.5316,377,22
Bhaisbod,Dhamtari,Chhattisgarh,226.0,34.9,184.8,7.14,0.47,0.64,27.68,0.568,6.0,27.0,72,130,2024-25,22_377_shc_2024-25.5317,377,22
Bhaisbod,Dhamtari,Chhattisgarh,276.0,38.5,364.0,6.96,0.69,0.49,21.58,0.488,11.0,27.0,72,130,2024-25,22_377_shc_2024-25.5318,377,22
Bhaisbod,Dhamtari,Chhattisgarh,326.0,22.4,179.2,6.5,0.48,0.41,25.06,0.488,8.0,27.0,72,130,2024-25,22_377_shc_2024-25.5320,377,22
Bhaisbod,Dhamtari,Chhattisgarh,263.0,28.7,266.56,6.7,0.89,0.48,22.64,0.464,13.0,27.0,72,130,2024-25,22_377_shc_2024-25.5372,377,22
Bhaisbod,Dhamtari,Chhattisgarh,301.0,34.9,451.36,6.84,0.59,0.65,48.78,0.528,15.0,27.0,72,130,2024-25,22_377_shc_2024-25.5373,377,22
Bhaisbod,Dhamtari,Chhattisgarh,339.0,36.7,207.2,7.15,0.5,0.33,32.1,0.564,13.0,27.0,72,130,2024-25,22_377_shc_2024-25.5374,377,22
Bhaisbod,Dhamtari,Chhattisgarh,314.0,8.1,274.4,7.24,0.51,0.52,24.02,0.926,16.0,27.0,72,130,2024-25,22_377_shc_2024-25.5658,377,22
Bhaisbod,Dhamtari,Chhattisgarh,251.0,13.4,313.6,7.11,0.65,0.51,32.26,0.448,3.0,27.0,72,130,2024-25,22_377_shc_2024-25.5665,377,22
Bhaisbod,Dhamtari,Chhattisgarh,276.0,22.4,206.08,6.88,0.47,0.86,28.38,0.346,9.0,27.0,72,130,2024-25,22_377_shc_2024-25.5671,377,22
Bhaisbod,Dhamtari,Chhattisgarh,289.0,14.3,228.48,7.18,0.69,0.47,42.2,0.378,13.0,27.0,72,130,2024-25,22_377_shc_2024-25.5673,377,22
Bhaisbod,Dhamtari,Chhattisgarh,251.0,26.9,313.6,7.2,0.79,0.88,42.7,0.5,6.0,27.0,72,130,2024-25,22_377_shc_2024-25.6464,377,22
Bhaisbod,Dhamtari,Chhattisgarh,251.0,34.9,127.68,6.79,0.58,0.37,34.52,0.36,13.0,27.0,72,130,2024-25,22_377_shc_2024-25.6465,377,22
Bhaisbod,Dhamtari,Chhattisgarh,314.0,26.9,383.04,6.32,0.98,0.16,39.44,1.144,16.0,27.0,72,130,2024-25,22_377_shc_2024-25.6466,377,22
Bhaisbod,Dhamtari,Chhattisgarh,289.0,34.9,218.4,6.81,0.57,0.36,39.3,0.432,6.0,27.0,72,130,2024-25,22_377_shc_2024-25.6544,377,22
Bhaisbod,Dhamtari,Chhattisgarh,276.0,35.8,240.8,6.91,0.7,0.61,26.58,0.472,11.0,27.0,72,130,2024-25,22_377_shc_2024-25.6545,377,22
Bhaisbod,Dhamtari,Chhattisgarh,251.0,31.4,572.32,5.87,0.86,0.28,35.18,0.706,6.0,27.0,72,130,2024-25,22_377_shc_2024-25.218,377,22
